time_s,neural_action,confidence,management_action,pmu_weights
1.259,DOWNWEIGHT_PMU2,0.9999999994328177,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.279,DOWNWEIGHT_PMU2,0.9999999979544709,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.299,DOWNWEIGHT_PMU2,0.9999999999839315,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.319,DOWNWEIGHT_PMU2,0.9999999999972142,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.339,DOWNWEIGHT_PMU2,0.9999999999988323,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.359,DOWNWEIGHT_PMU2,0.9999999999977147,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.379,DOWNWEIGHT_PMU2,0.9999999999988134,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.399,DOWNWEIGHT_PMU2,0.9999999999998488,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.419,DOWNWEIGHT_PMU2,0.9999999999999098,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.439,DOWNWEIGHT_PMU2,0.9999999999999536,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.459,DOWNWEIGHT_PMU2,0.9999999999999594,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.479,DOWNWEIGHT_PMU2,0.99999999999999,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.499,DOWNWEIGHT_PMU2,0.9999999999999973,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.519,DOWNWEIGHT_PMU2,0.9999999999999989,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.539,DOWNWEIGHT_PMU2,0.9999999999999996,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.559,DOWNWEIGHT_PMU2,0.9999999999999987,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.579,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.599,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.619,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.639,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.659,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.679,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.699,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.719,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.739,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.759,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.779,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.799,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.819,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.839,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.859,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.879,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.899,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.919,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.939,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.959,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.979,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.999,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.019,DOWNWEIGHT_PMU2,0.9999999999961364,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.039,DOWNWEIGHT_PMU2,0.9999999999999092,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.059,DOWNWEIGHT_PMU2,0.9999999999998934,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.079,DOWNWEIGHT_PMU2,0.9999999999999847,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.099,DOWNWEIGHT_PMU2,0.9999999999999778,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.119,DOWNWEIGHT_PMU2,0.9999999999999976,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.139,DOWNWEIGHT_PMU2,0.9999999999999916,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.1590000000000003,DOWNWEIGHT_PMU2,0.9999999999999996,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.179,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.199,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.219,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.239,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.259,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.279,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.299,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.319,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.339,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.359,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.379,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.399,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.419,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.439,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.459,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.479,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.499,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.519,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.539,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.559,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.579,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.599,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.619,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.639,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.6590000000000003,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.6790000000000003,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.699,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.719,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.739,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.759,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.779,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.799,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.819,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.839,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.859,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.879,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.899,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.919,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.939,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.959,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.979,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
2.999,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
3.019,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
3.039,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
3.059,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
3.079,ACCEPT,0.9999996313815958,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.099,ACCEPT,0.9999998453257172,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.119,ACCEPT,0.9999515009534735,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.139,ACCEPT,0.9999421687477904,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.1590000000000003,ACCEPT,0.9999957161401745,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.1790000000000003,ACCEPT,0.999999641385958,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.1990000000000003,ACCEPT,0.9999040014065909,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.219,ACCEPT,0.9999992094943589,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.239,ACCEPT,0.9999977242472883,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.259,ACCEPT,0.9999981233629035,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.279,ACCEPT,0.9999944915757238,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.299,ACCEPT,0.9999909805709871,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.319,ACCEPT,0.9999827299429821,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.339,ACCEPT,0.9999807805538036,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.359,ACCEPT,0.9999539393436808,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.379,ACCEPT,0.9999988436131905,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.399,ACCEPT,0.9999987108157946,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.419,ACCEPT,0.9967939539363134,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.439,ACCEPT,0.9999957447033515,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.459,ACCEPT,0.9999971590758088,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.479,ACCEPT,0.9999970647391643,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.499,ACCEPT,0.9999991442956347,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.519,ACCEPT,0.9999968295548112,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.539,ACCEPT,0.999986496309412,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.559,ACCEPT,0.997562702804577,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.579,ACCEPT,0.9999959777378129,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.599,ACCEPT,0.9999878148464111,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.619,ACCEPT,0.999999693236169,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.639,ACCEPT,0.9998512530528808,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.659,ACCEPT,0.9999970577658756,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.679,ACCEPT,0.9999238653453035,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.699,ACCEPT,0.9999985903985064,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.719,ACCEPT,0.9999963129813588,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.739,ACCEPT,0.9999973174553682,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.759,ACCEPT,0.999906397283411,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.779,ACCEPT,0.9998947623129519,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.799,ACCEPT,0.9999990247861084,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.819,ACCEPT,0.9999997414392428,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.839,ACCEPT,0.9999990143311787,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.859,ACCEPT,0.9999950390141811,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.879,ACCEPT,0.9999996212207478,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.899,ACCEPT,0.9999977321848359,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.919,ACCEPT,0.9999941115679172,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.939,ACCEPT,0.9999974110791966,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.959,ACCEPT,0.9999662401685896,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.979,ACCEPT,0.999998871160612,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
3.999,ACCEPT,0.99999387369051,ACCEPT ALL PMUs,"[1.0, 1.0, 1.0]"
